,Unnamed: 0,ID,Sex,Age,AgeGroup,EthnicGroup,Education,SES,DeprivationIndex,Victim,effect,fair,confpolice,antisoc
220,220,135499130.0,Male,43.0,3,White,University,4.0,1.0,0.0,0.142465208871858,-0.3319102095892799,-0.3593503564624661,0.52
221,221,135499170.0,Male,51.0,4,White,University,2.0,1.0,0.0,,,1.2244717789743116,
222,222,135499210.0,Female,51.0,4,White,University,2.0,1.0,0.0,-0.2069181250367275,-0.3319102095892799,0.0873687073786762,0.56
223,223,135499250.0,Male,62.0,5,White,ALevel,3.0,4.0,1.0,0.6815137811879615,0.8642480575014052,0.1279795313642346,-0.97
224,224,135499290.0,Male,61.0,5,White,ALevel,3.0,1.0,1.0,0.4319542569675432,0.9554804677032372,-0.3593503564624661,-1.22
225,225,135500010.0,Male,49.0,4,White,ALevel,1.0,4.0,0.0,,,0.7980581271259483,
226,226,135500090.0,Female,35.0,3,White,GCSE,1.0,2.0,1.0,-0.7759138402592812,,-0.1461435305382845,-0.05
227,227,135502050.0,Male,89.0,7,White,,5.0,1.0,0.0,0.4119894950299098,-0.5447858333935546,-0.3593503564624661,-0.73
228,228,135505090.0,Female,66.0,6,White,GCSE,3.0,2.0,0.0,1.2804566393169654,,1.5087475468732203,-1.0
229,229,135506290.0,Male,62.0,5,Mixed,,6.0,1.0,0.0,0.1624299708094915,1.5231487978479692,-1.5675223700328285,2.65
230,230,135507170.0,Female,44.0,3,Black or Black British,University,6.0,1.0,0.0,,,-0.1461435305382845,1.19
231,231,135507250.0,Male,51.0,4,Black or Black British,ALevel,1.0,2.0,0.0,,,-1.7807291959570102,0.21
232,232,135507330.0,Male,46.0,4,White,,5.0,1.0,0.0,-1.3449095554818349,-0.6968398503966078,-0.3593503564624661,-1.22
233,233,135508250.0,Male,34.0,2,White,Other,5.0,4.0,1.0,,,-1.7807291959570102,-0.49
234,234,135509010.0,Male,68.0,6,White,University,1.0,3.0,0.0,,-0.8083461295321801,-0.1461435305382845,-0.74
235,235,135509210.0,Male,55.0,5,White,University,1.0,4.0,0.0,-0.7759138402592812,-0.8793046708002716,0.3005755333028579,-0.03
236,236,135509250.0,Female,27.0,2,White,University,4.0,2.0,0.0,,,-0.1562962365346741,
237,237,135510010.0,Female,44.0,3,White,University,1.0,5.0,1.0,-1.0554205073861498,,-1.3644682501050367,-0.2
238,238,135510290.0,Male,37.0,3,White,ALevel,5.0,2.0,1.0,,,-1.0700397762097382,-0.01
239,239,135511010.0,Male,49.0,4,White,University,3.0,5.0,0.0,-0.7759138402592812,,-0.3593503564624661,
240,240,135511170.0,Male,42.0,3,White,University,1.0,5.0,0.0,-0.7759138402592812,,-0.3593503564624661,0.49
241,241,135511290.0,Female,55.0,5,White,University,1.0,2.0,0.0,-1.0554205073861498,,-0.7857640083108293,-0.08
242,242,135512010.0,Female,48.0,4,Asian or Asian British,University,1.0,1.0,1.0,,,-1.7807291959570102,1.42
243,243,135512090.0,Male,44.0,3,Black or Black British,University,1.0,1.0,0.0,-0.4664600302259626,-1.8828611830204227,-1.1106506001952965,1.9
244,244,135512290.0,Male,40.0,3,Black or Black British,University,1.0,3.0,0.0,-1.3449095554818349,-0.4231426197911119,-0.1156854125491157,-1.22
245,245,135514010.0,Male,23.0,1,Asian or Asian British,ALevel,3.0,2.0,0.0,-1.9238876516732053,,-0.613168006372206,-0.22
246,246,135514050.0,Male,33.0,2,White,,3.0,1.0,0.0,,,-0.3593503564624661,0.78
247,247,135514250.0,Male,54.0,4,White,Other,4.0,1.0,0.0,1.000949972190097,-0.0886237823843948,-0.1562962365346741,0.23
248,248,135515010.0,Male,27.0,2,White,ALevel,1.0,1.0,0.0,1.000949972190097,,-0.1055327065527261,2.2
249,249,135516050.0,Female,23.0,1,White,University,7.0,1.0,0.0,,,-0.3593503564624661,0.95
250,250,135516330.0,Female,35.0,3,Asian or Asian British,University,1.0,1.0,0.0,-1.3948214603259186,,1.2244717789743116,3.07
251,251,135517130.0,Female,30.0,2,White,University,1.0,1.0,0.0,-1.3449095554818349,,-0.3491976504660765,0.44
252,252,135517210.0,Female,21.0,1,White,ALevel,7.0,1.0,0.0,-0.7559490783216478,-1.852450379619812,-0.3593503564624661,-1.22
253,253,135517250.0,Male,66.0,6,White,,5.0,1.0,0.0,-0.7559490783216478,,0.5848513012017668,
254,254,135518050.0,Female,42.0,3,White,University,1.0,2.0,1.0,,,,0.23
255,255,135520050.0,Male,39.0,3,Black or Black British,University,6.0,2.0,0.0,,,-1.7807291959570102,-1.22
256,256,135520170.0,Female,50.0,4,White,ALevel,2.0,1.0,0.0,0.7214433050632284,0.4080860064922456,1.0924866010212468,2.98
257,257,135521050.0,Female,84.0,7,White,,1.0,4.0,0.0,1.300421401254599,,-1.7807291959570102,
258,258,135521290.0,Female,56.0,5,White,GCSE,1.0,5.0,0.0,1.0209147341277305,0.6108246958296498,1.031570365042909,-0.24
259,259,135523090.0,Male,55.0,5,White,University,1.0,5.0,0.0,-0.4365128873195124,,0.3005755333028579,0.44
260,260,135523130.0,Male,47.0,4,White,ALevel,3.0,2.0,0.0,0.3920247330922763,,1.2549298969634803,0.41
261,261,135524090.0,Female,76.0,7,White,University,1.0,5.0,0.0,1.5799280683814674,-0.1798561925862268,1.01126495305013,-0.2
262,262,135524130.0,Male,20.0,1,Black or Black British,University,4.0,4.0,1.0,1.2505094964105152,-0.5447858333935546,1.3056934269454283,-0.94
263,263,135524170.0,Female,50.0,4,White,,6.0,4.0,0.0,0.4219718759987265,0.854111123034535,0.0975214133750658,0.53
264,264,135524250.0,Male,32.0,2,White,University,1.0,4.0,1.0,0.3920247330922763,0.002608627817437,1.5595110768551683,-0.25
265,265,135524290.0,Female,54.0,4,White,University,1.0,4.0,0.0,,,0.0569105893895074,
266,266,135526250.0,Female,28.0,2,White,University,1.0,4.0,0.0,-1.0654028883549664,,-0.3593503564624661,-1.22
267,267,135527170.0,Male,39.0,3,White,University,3.0,4.0,0.0,0.0825709230589576,,0.8082108331223379,0.36
268,268,135527290.0,Male,85.0,7,White,ALevel,4.0,3.0,0.0,1.8694171164771525,1.0163020745044586,1.975772022707142,-0.65
269,269,135530050.0,Female,53.0,4,White,,2.0,1.0,0.0,0.4119894950299098,1.2899993051099543,0.0873687073786762,3.03
270,270,135530210.0,Male,47.0,4,White,University,4.0,5.0,0.0,0.9909675912212802,,,-1.22
271,271,135530290.0,Male,51.0,4,White,GCSE,1.0,5.0,0.0,-0.7559490783216478,,,
272,272,135531090.0,Female,37.0,3,White,University,1.0,1.0,0.0,,,-0.613168006372206,0.75
273,273,135532010.0,Female,36.0,3,White,ALevel,1.0,5.0,1.0,,,0.3310336512920266,0.54
274,274,135532170.0,Male,68.0,6,White,ALevel,3.0,4.0,0.0,,,1.3056934269454283,-0.53
275,275,135532250.0,Male,,7,White,,3.0,5.0,0.0,,,,-1.22
276,276,135532290.0,Male,96.0,7,White,University,1.0,4.0,0.0,0.701478543125595,-0.1798561925862268,,-0.42
277,277,135532330.0,Female,69.0,6,White,University,1.0,5.0,0.0,0.701478543125595,1.705613618251633,-0.3593503564624661,-1.22
278,278,135533130.0,Male,62.0,5,White,ALevel,1.0,5.0,0.0,-0.1769709821302773,0.6209616302965201,0.3411863572884163,-0.54
279,279,135533170.0,Male,54.0,4,White,ALevel,5.0,4.0,0.0,0.6914961621567782,0.2965797273566732,-0.1156854125491157,-0.5
280,280,135533210.0,Male,40.0,3,White,ALevel,1.0,2.0,0.0,-0.4764424111947792,-0.1798561925862268,-0.1562962365346741,-0.02
281,281,135533290.0,Male,64.0,5,White,University,3.0,4.0,0.0,1.6198575922567342,0.1546626448204902,-1.5675223700328285,-1.22
282,282,135534010.0,Female,22.0,1,White,GCSE,5.0,3.0,1.0,-0.4964071731324128,,0.5442404772162083,0.8
283,283,135534170.0,Male,65.0,6,White,University,1.0,4.0,0.0,0.7314256860320452,0.4283598754259861,-1.0903451882025177,-1.22
284,284,135534210.0,Male,50.0,4,White,GCSE,3.0,4.0,0.0,1.2804566393169654,1.4724641255136182,0.5442404772162083,-0.73
285,285,135534250.0,Female,65.0,6,White,,5.0,2.0,0.0,,,-0.1461435305382845,
286,286,135535010.0,Female,29.0,2,White,ALevel,2.0,4.0,0.0,1.2804566393169654,,-0.3593503564624661,-0.51
287,287,135535050.0,Male,79.0,7,White,,3.0,4.0,0.0,-0.4365128873195124,,-0.3593503564624661,-1.22
288,288,135535130.0,Male,41.0,3,White,University,3.0,4.0,0.0,-1.3149624125753847,0.4080860064922456,0.0366051773967282,-0.51
289,289,135535170.0,Male,52.0,4,White,University,3.0,2.0,0.0,1.3104037822234156,1.2595885017093438,1.7016489608046228,2.18
290,290,135535210.0,Female,76.0,7,White,University,1.0,4.0,0.0,,,0.75744730314039,
291,291,135536050.0,Female,46.0,4,White,ALevel,5.0,1.0,0.0,-1.0554205073861498,-0.6765659814628674,1.133097425006805,-0.14
292,292,135536290.0,Female,52.0,4,White,GCSE,4.0,1.0,0.0,-1.3449095554818349,-0.6968398503966078,-0.3593503564624661,-0.72
293,293,135537010.0,Male,65.0,6,White,University,4.0,2.0,0.0,0.4119894950299098,0.8135633851670542,1.468136722887662,1.76
294,294,135539050.0,Male,21.0,1,White,University,5.0,1.0,0.0,-0.1869533630990941,0.3675382686247648,1.2752353089562596,1.21
295,295,135539130.0,Male,16.0,1,White,GCSE,5.0,1.0,1.0,,,-0.3288922384732973,0.01
296,296,135539250.0,Female,60.0,5,White,GCSE,3.0,1.0,0.0,,,-0.1562962365346741,-0.51
297,297,135539290.0,Male,51.0,4,White,GCSE,1.0,1.0,0.0,-0.1669886011614606,,-0.3593503564624661,0.23
298,298,135540050.0,Female,68.0,6,White,,2.0,4.0,0.0,1.3203861631922325,,-0.1562962365346741,-0.95
299,299,135542050.0,Female,38.0,3,White,GCSE,1.0,2.0,1.0,,,-0.5624044763902581,-0.54
300,300,135542090.0,Female,36.0,3,White,University,7.0,1.0,0.0,0.0925533040277744,,1.3259988389382076,0.22
301,301,135542130.0,Male,52.0,4,White,GCSE,3.0,2.0,1.0,0.4119894950299098,,0.5950040071981564,0.3
302,302,135543090.0,Male,55.0,5,White,University,1.0,4.0,1.0,0.4319542569675432,1.178493025974382,-0.1562962365346741,-0.73
303,303,135545010.0,Female,50.0,4,White,University,1.0,5.0,0.0,1.000949972190097,0.5601400234952989,-0.1461435305382845,-0.17
304,304,135545210.0,Female,31.0,2,White,University,3.0,2.0,1.0,-0.7659314592904646,,0.3310336512920266,0.41
305,305,135545250.0,Female,20.0,1,White,ALevel,7.0,3.0,0.0,,-0.8793046708002716,-0.8365275382927774,0.21
306,306,135545330.0,Male,73.0,6,White,University,3.0,5.0,0.0,0.3720599711546429,,-0.1562962365346741,0.19
307,307,135546250.0,Male,65.0,6,White,University,1.0,4.0,0.0,,,0.5543931832125979,-0.24
308,308,135547090.0,Female,39.0,3,White,University,1.0,4.0,0.0,,,-0.1562962365346741,-0.21
309,309,135548090.0,Male,65.0,6,White,ALevel,2.0,2.0,0.0,0.9909675912212802,1.371094780844916,-1.1106506001952965,-1.0
310,310,135550010.0,Female,41.0,3,White,University,2.0,2.0,0.0,,,-0.6233207123685957,0.67
311,311,135550130.0,Female,70.0,6,Black or Black British,University,1.0,4.0,0.0,,,0.8082108331223379,-0.73
312,312,135550210.0,Female,32.0,2,White,University,1.0,4.0,0.0,1.0209147341277305,,-0.6436261243613749,0.49
313,313,135550250.0,Female,56.0,5,White,University,3.0,1.0,0.0,0.3820423521234596,0.4182229409591158,0.1076741193714554,-0.73
314,314,135550330.0,Female,51.0,4,White,University,1.0,3.0,0.0,-0.7559490783216478,,-1.2832466021339195,
315,315,135551050.0,Male,52.0,4,White,GCSE,2.0,3.0,0.0,,-0.0886237823843948,0.0569105893895074,0.06
316,316,135551210.0,Male,51.0,4,White,,3.0,2.0,1.0,0.1225004469342246,0.9554804677032372,0.5543931832125979,0.94
317,317,135551250.0,Female,20.0,1,White,ALevel,6.0,1.0,0.0,-2.5228305098022092,-1.5382054111468355,-1.5776750760292182,1.24
318,318,135551290.0,Female,59.0,5,White,ALevel,6.0,2.0,0.0,0.4519190189051767,-0.3623210129898906,-0.9583600102494526,-0.04
319,319,135552090.0,Female,83.0,7,White,,5.0,1.0,0.0,,,0.1381322373606242,-0.29
320,320,135552130.0,Male,36.0,3,Chinese or other,,5.0,1.0,0.0,,,,0.3
321,321,135552170.0,Male,59.0,5,Asian or Asian British,,3.0,1.0,1.0,,,1.975772022707142,2.66
322,322,135552210.0,Female,66.0,6,White,,5.0,1.0,0.0,-0.1669886011614606,-0.1190345857850055,0.067063295385897,0.16
323,323,135552290.0,Female,20.0,1,Asian or Asian British,,5.0,1.0,0.0,,,-0.3593503564624661,-0.29
324,324,135553010.0,Male,40.0,3,White,ALevel,4.0,2.0,0.0,1.300421401254599,0.1242518414198796,-0.3593503564624661,-0.56
325,325,135556010.0,Male,22.0,1,White,GCSE,4.0,3.0,1.0,1.000949972190097,0.7324679094320924,2.2600477906060505,1.23
326,326,135557090.0,Female,54.0,4,White,University,2.0,1.0,0.0,-2.8023371769290777,-2.24779082382775,-1.7807291959570102,0.23
327,327,135557130.0,Male,23.0,1,White,ALevel,2.0,3.0,1.0,,0.6919201715646115,0.1381322373606242,1.25
328,328,135557210.0,Male,64.0,5,White,,1.0,4.0,0.0,0.6815137811879615,,-0.613168006372206,-1.22
329,329,135558130.0,Male,56.0,5,White,University,6.0,5.0,1.0,0.7414080670008619,0.4080860064922456,0.0873687073786762,0.85
330,330,135558210.0,Male,60.0,5,White,ALevel,3.0,4.0,0.0,-0.5063895541012295,0.3371274652241541,0.0975214133750658,0.28
331,331,135559210.0,Male,46.0,4,White,University,3.0,4.0,0.0,-1.3848390793571017,-2.0653260034240866,-1.0801924822061275,-0.94
332,332,135559250.0,Female,68.0,6,White,Other,3.0,4.0,0.0,1.000949972190097,0.8946588609020159,0.3107282392992475,-0.16
333,333,135560010.0,Male,54.0,4,Black or Black British,University,2.0,2.0,1.0,0.4519190189051767,,-0.3593503564624661,1.7
334,334,135561010.0,Male,37.0,3,White,ALevel,1.0,5.0,0.0,1.889381878414786,,1.0518757770356884,-0.73
335,335,135561130.0,Male,66.0,6,White,University,1.0,5.0,0.0,-0.4564776492571459,-0.5143750299929439,-0.3593503564624661,-0.99
336,336,135561210.0,Male,65.0,6,White,University,1.0,4.0,0.0,0.9710028292836468,0.5601400234952989,,-0.09
337,337,135561250.0,Female,79.0,7,White,,1.0,5.0,0.0,,0.1850734482211009,,
338,338,135562170.0,Female,28.0,2,White,,4.0,5.0,0.0,,,-1.0395816582205692,-1.22
339,339,135563010.0,Male,19.0,1,White,ALevel,7.0,1.0,0.0,-1.0753852693237833,-1.4368360664781332,,0.26
340,340,135563130.0,Female,36.0,3,White,GCSE,1.0,3.0,0.0,0.4219718759987265,1.1987668949081225,0.7676000091367796,-0.57
341,341,135564010.0,Female,50.0,4,White,GCSE,4.0,3.0,0.0,1.3403509251298658,2.3239666207307157,1.4478313108948828,2.33
342,342,135566010.0,Male,20.0,1,Asian or Asian British,ALevel,1.0,1.0,1.0,-1.6543633655151535,-0.6968398503966078,-0.3593503564624661,
343,343,135566050.0,Male,67.0,6,White,University,1.0,4.0,0.0,-0.4564776492571459,-1.1023172290714165,-0.3593503564624661,-1.0
344,344,135566170.0,Female,37.0,3,White,University,1.0,5.0,0.0,-0.7559490783216478,-0.0886237823843948,-0.1461435305382845,-0.45
345,345,135566210.0,Male,84.0,7,Black or Black British,ALevel,5.0,1.0,0.0,,-0.0278021755831735,-0.3999611804480245,-0.06
346,346,135566250.0,Female,43.0,3,White,GCSE,2.0,1.0,0.0,,-1.1428649669388973,-0.3593503564624661,-0.95
347,347,135566290.0,Female,17.0,1,White,GCSE,3.0,2.0,1.0,-0.7659314592904646,-0.7272506537972183,1.9859247287035315,2.02
348,348,135567090.0,Female,50.0,4,White,GCSE,1.0,4.0,0.0,0.3920247330922763,,-0.1867543545238429,0.23
349,349,135567210.0,Female,63.0,5,White,Other,1.0,5.0,0.0,0.4319542569675432,,-0.3593503564624661,-0.02
350,350,135568050.0,Male,68.0,6,White,University,3.0,5.0,0.0,,,1.214319072977922,-0.47
351,351,135568130.0,Female,49.0,4,White,University,1.0,5.0,0.0,0.4319542569675432,1.4420533221130074,-0.1461435305382845,-0.18
352,352,135568210.0,Female,26.0,2,White,University,1.0,5.0,1.0,0.402007114061093,0.002608627817437,0.3411863572884163,1.03
353,353,135568250.0,Female,18.0,1,White,GCSE,3.0,2.0,0.0,-0.4764424111947792,-0.8793046708002716,-0.8162221262999981,0.02
354,354,135570010.0,Female,41.0,3,White,University,1.0,5.0,0.0,-0.1769709821302773,,-0.3593503564624661,-0.2
355,355,135570090.0,Female,19.0,1,White,GCSE,5.0,2.0,1.0,0.9510380673460131,0.6817832370977415,3.183944036277504,0.9
356,356,135570130.0,Female,49.0,4,White,ALevel,3.0,5.0,0.0,-0.7559490783216478,-0.4434164887248523,-1.0801924822061275,-0.45
357,357,135571290.0,Female,36.0,3,White,ALevel,1.0,5.0,0.0,0.1324828279030413,1.2190407638418628,0.0366051773967282,0.53
358,358,135572210.0,Male,57.0,5,White,,4.0,2.0,0.0,-0.4564776492571459,0.5500030890284286,-0.5624044763902581,-0.26
359,359,135574010.0,Female,46.0,4,White,University,1.0,5.0,0.0,1.000949972190097,,-0.1156854125491157,-0.29
360,360,135574090.0,Female,19.0,1,White,ALevel,1.0,5.0,0.0,-0.1769709821302773,-1.2138235082069886,-1.2832466021339195,0.45
361,361,135574210.0,Female,36.0,3,White,GCSE,3.0,3.0,0.0,-0.7759138402592812,-0.6056074401947757,-0.3593503564624661,0.3
362,362,135574250.0,Male,23.0,1,White,University,4.0,4.0,1.0,,0.2763058584229328,-0.0750745885635573,-0.94
363,363,135574290.0,Female,51.0,4,White,University,1.0,5.0,0.0,-0.1869533630990941,,,-1.22
364,364,135575130.0,Male,67.0,6,White,University,1.0,5.0,0.0,-0.1669886011614606,,-0.1055327065527261,-0.26
365,365,135577170.0,Female,28.0,2,White,,5.0,1.0,0.0,-0.7659314592904646,0.7527417783658329,2.940279092364154,1.67
366,366,135578130.0,Female,40.0,3,Asian or Asian British,,6.0,1.0,0.0,-1.3449095554818349,,-0.3593503564624661,0.48
367,367,135580210.0,Female,27.0,2,White,GCSE,5.0,4.0,0.0,0.0925533040277744,,-0.8162221262999981,
368,368,135580290.0,Female,56.0,5,Asian or Asian British,University,1.0,1.0,0.0,-1.0554205073861498,,-0.3593503564624661,
369,369,135581090.0,Female,30.0,2,White,University,5.0,1.0,1.0,-0.4764424111947792,-1.0009478844027142,-1.0395816582205692,2.49
370,370,135582250.0,Female,31.0,2,White,University,1.0,3.0,1.0,,,-0.866985656281946,0.54
371,371,135583210.0,Female,49.0,4,White,University,3.0,5.0,0.0,,,,
372,372,135584250.0,Male,49.0,4,White,GCSE,1.0,4.0,0.0,-0.4664600302259626,-0.8488938673996609,-0.866985656281946,0.28
373,373,135586210.0,Male,41.0,3,White,ALevel,3.0,1.0,0.0,0.402007114061093,-0.5447858333935546,0.2904228273064683,-1.22
374,374,135586290.0,Male,59.0,5,White,University,5.0,3.0,0.0,,,0.2904228273064683,0.22
375,375,135587050.0,Male,39.0,3,White,ALevel,3.0,5.0,0.0,-1.63439860357752,,-0.3491976504660765,0.56
376,376,135587170.0,Female,68.0,6,White,GCSE,3.0,3.0,0.0,1.599892830319101,0.661509368164001,-0.1562962365346741,0.44
377,377,135587290.0,Female,53.0,4,White,GCSE,6.0,3.0,0.0,-0.7559490783216478,1.1886299604412522,-1.0700397762097382,-1.22
378,378,135588170.0,Male,41.0,3,White,GCSE,6.0,3.0,0.0,-0.7160195544463808,-0.4231426197911119,1.01126495305013,0.23
379,379,135588290.0,Male,47.0,4,White,University,1.0,5.0,0.0,-0.7260019354151975,-0.3623210129898906,-0.3593503564624661,0.22
380,380,135590130.0,Male,43.0,3,White,University,5.0,1.0,0.0,,,1.0011122470537404,0.69
381,381,135590170.0,Female,35.0,3,White,GCSE,1.0,1.0,0.0,1.5899104493502842,1.9590369799233884,2.2397423786132715,0.5
382,382,135591170.0,Male,20.0,1,White,University,1.0,5.0,0.0,,0.0330194312180477,1.26508260295987,-0.26
383,383,135592090.0,Male,16.0,1,White,GCSE,1.0,3.0,1.0,-1.6443809845463369,,-1.5370642520436597,-0.2
384,384,135593010.0,Male,75.0,7,White,,1.0,3.0,0.0,-0.4764424111947792,0.1546626448204902,0.0975214133750658,-0.72
385,385,135594050.0,Male,43.0,3,White,,8.0,3.0,0.0,,-0.7576614571978291,-0.1055327065527261,-0.48
386,386,135596050.0,Male,21.0,1,Mixed,ALevel,7.0,2.0,0.0,-0.7759138402592812,,-0.1055327065527261,-0.45
387,387,135597130.0,Male,33.0,2,White,GCSE,1.0,2.0,0.0,-0.1669886011614606,-0.8488938673996609,-0.3593503564624661,0.02
388,388,135598010.0,Female,79.0,7,White,,5.0,1.0,0.0,0.4319542569675432,-0.2102669959868374,-0.3593503564624661,2.54
389,389,135598250.0,Male,47.0,4,White,Other,5.0,4.0,0.0,0.4119894950299098,-0.4332795542579821,-0.8771383622783356,1.02
390,390,135599130.0,Female,40.0,3,White,University,1.0,4.0,0.0,0.0925533040277744,,-0.8771383622783356,1.3
391,391,135599250.0,Female,60.0,5,White,,1.0,4.0,1.0,0.4319542569675432,,,
392,392,135600010.0,Female,32.0,2,White,GCSE,3.0,2.0,1.0,1.0209147341277305,,-1.3238574261194782,0.49
393,393,135600130.0,Male,35.0,3,White,University,1.0,3.0,1.0,1.2804566393169654,0.6817832370977415,,-0.48
394,394,135600170.0,Female,62.0,5,White,,5.0,2.0,0.0,0.4519190189051767,0.7730156472995733,0.2802701213100786,0.95
395,395,135600290.0,Female,42.0,3,White,,1.0,1.0,0.0,0.9909675912212802,0.0431563656849179,-1.2832466021339195,
396,396,135601050.0,Female,57.0,5,White,University,1.0,5.0,0.0,0.7114609240944116,1.2899993051099543,-0.3593503564624661,0.3
397,397,135603090.0,Female,51.0,4,White,University,1.0,4.0,0.0,,,1.2752353089562596,-0.7
398,398,135603130.0,Male,60.0,5,White,University,3.0,5.0,0.0,-0.1869533630990941,0.377675203091635,0.1381322373606242,-0.74
399,399,135603210.0,Female,47.0,4,White,GCSE,3.0,5.0,0.0,0.701478543125595,-0.3319102095892799,-0.613168006372206,-0.45
400,400,135603250.0,Male,27.0,2,White,University,1.0,4.0,0.0,-1.3449095554818349,,-0.3593503564624661,-0.16
401,401,135603290.0,Female,52.0,4,White,,5.0,2.0,1.0,-0.4564776492571459,,-0.1562962365346741,2.2
402,402,135604170.0,Male,19.0,1,White,ALevel,4.0,3.0,0.0,-0.1570062201926439,,3.3869981562052964,1.38
403,403,135605130.0,Female,48.0,4,White,GCSE,2.0,2.0,0.0,0.4119894950299098,0.1546626448204902,0.7980581271259483,0.52
404,404,135606170.0,Female,67.0,6,White,University,1.0,3.0,0.0,-0.4764424111947792,-0.6968398503966078,-0.3593503564624661,-0.49
405,405,135606210.0,Male,50.0,4,White,Other,1.0,5.0,0.0,0.4119894950299098,,1.0518757770356884,-1.0
406,406,135607010.0,Male,40.0,3,White,University,4.0,5.0,0.0,0.701478543125595,,,-0.73
407,407,135607090.0,Male,64.0,5,White,ALevel,4.0,3.0,0.0,-0.4764424111947792,-0.4231426197911119,0.0366051773967282,
408,408,135607210.0,Female,21.0,1,White,University,5.0,3.0,1.0,,,-0.3593503564624661,1.17
409,409,135607290.0,Female,64.0,5,White,University,3.0,5.0,1.0,-0.1969357440679108,,-0.613168006372206,-0.74
410,410,135609010.0,Female,48.0,4,White,GCSE,5.0,,0.0,2.1688885455416544,2.0705432590589603,2.8793628563858165,0.78
411,411,135609050.0,Female,22.0,1,White,University,3.0,,0.0,1.5899104493502842,-0.7171137193303482,3.1331805062955564,0.2
412,412,135609090.0,Male,69.0,6,White,,5.0,,0.0,0.9809852102524635,-0.7272506537972183,1.4579840168912723,0.23
413,413,135610010.0,Male,47.0,4,Chinese or other,University,2.0,,0.0,,,-0.866985656281946,0.21
414,414,135610050.0,Male,29.0,2,White,,6.0,,0.0,-0.7958786021969148,,2.991042622346102,0.19
