ID,Sex,Age,AgeGroup,EthicGroup,Education,SES,DeprivationIndex,bcsvictim,effectx,fairx,confx,antisocx
135559210,1,46,4,1,4,3,4,0,-1.382653594,-2.026578426,-1.030657411,-0.939043999
135559250,2,68,6,1,5,3,4,0,1.011702538,0.893178701,0.336593509,-0.162314445
135560010,1,54,4,4,4,2,2,1,0.456303388, ,-0.323983341,1.696723342
135561010,1,37,3,1,3,1,5,0,1.89947927, ,1.074503064,-0.725520074
135561130,1,66,6,1,4,1,5,0,-0.449188262,-0.503189921,-0.323983341,-0.990557969
135561210,1,65,6,1,4,1,4,0,0.975419044,0.561887264, ,-0.086711653
135561250,2,79,7,1,1,1,5,0, ,0.187013313, , 
135562170,2,28,2,1,1,4,5,0, , ,-0.985120416,-1.215266705
135563010,1,19,1,1,3,7,1,0,-1.069647312,-1.40634799, ,0.257139772
135563130,2,36,3,1,2,1,3,0,0.432664514,1.187066197,0.789637029,-0.574694872
135564010,2,50,4,1,2,4,3,0,1.35104239,2.295487165,1.4586128,2.328567505
135566010,1,20,1,3,3,1,1,1,-1.652688622,-0.679099798,-0.323983341, 
135566050,1,67,6,1,4,1,4,0,-0.448666126,-1.076674223,-0.323983341,-0.998238802
135566170,2,37,3,1,4,1,5,0,-0.752267301,-0.082943693,-0.113079309,-0.449466109
135566210,1,84,7,4,3,5,1,0, ,-0.016760783,-0.364044517,-0.055154022
135566250,2,43,3,1,2,2,1,0, ,-1.123420358,-0.323983341,-0.950397611
135566290,2,17,1,1,2,3,2,1,-0.760363817,-0.708337843,1.993323445,2.017283201
135567090,2,50,4,1,2,1,4,0,0.399340034, ,-0.15314047,0.226167426
135567210,2,63,5,1,5,1,5,0,0.44206959, ,-0.323983341,-0.018914172
135568050,1,68,6,1,4,3,5,0, , ,1.228109479,-0.473430425
135568130,2,49,4,1,4,1,5,0,0.443658739,1.428000331,-0.113079309,-0.184597
135568210,2,26,2,1,4,1,5,1,0.405022383,0.007557398,0.367828965,1.026860952
135568250,2,18,1,1,2,3,2,0,-0.467756838,-0.858555675,-0.774216354,0.016147472
135570010,2,41,3,1,4,1,5,0,-0.169225946, ,-0.323983341,-0.200880513
135570090,2,19,1,1,2,5,2,1,0.960421562,0.679525554,3.167466879,0.900037467
135570130,2,49,4,1,3,3,5,0,-0.74906671,-0.431599408,-1.030657411,-0.449466109
135571290,2,36,3,1,3,1,5,0,0.140057564,1.211355686,0.074552298,0.528007925
135572210,1,57,5,1,1,4,2,0,-0.452669412,0.548916638,-0.523251176,-0.263579279
135574010,2,46,4,1,4,1,5,0,1.006632328, ,-0.081843846,-0.29146409
135574090,2,19,1,1,3,1,5,0,-0.169467524,-1.188229442,-1.229925275,0.454380214
135574210,2,36,3,1,2,3,3,0,-0.771358013,-0.593691051,-0.323983341,0.301704854
135574250,1,23,1,1,4,4,4,1, ,0.277585834,-0.041782685,-0.939043999
135574290,2,51,4,1,4,1,5,0,-0.183701307, , ,-1.215266705
135575130,1,67,6,1,4,1,5,0,-0.160062447, ,-0.073018149,-0.263579279
135577170,2,28,2,1,1,5,1,0,-0.761952937,0.74939388,2.925472736,1.670936823
135578130,2,40,3,3,1,6,1,0,-1.339923978, ,-0.323983341,0.47842586
135580210,2,27,2,1,2,5,4,0,0.095738873, ,-0.768055975, 
135580290,2,56,5,3,4,1,1,0,-1.050798178, ,-0.323983341, 
135581090,2,30,2,1,4,5,1,1,-0.472827107,-0.981153131,-0.985120416,2.490577698
135582250,2,31,2,1,4,1,3,1, , ,-0.816527843,0.537283003
135583210,2,49,4,1,4,3,5,0, , , , 
135584250,1,49,4,1,2,1,4,0,-0.458351761,-0.829317629,-0.819753349,0.27751258
135586210,1,41,3,1,3,3,1,0,0.414427459,-0.527264237,0.319357097,-1.215266705
135586290,1,59,5,1,4,5,3,0, , ,0.316691816,0.218317807
135587050,1,39,3,1,3,3,5,0,-1.63011682, ,-0.312347144,0.559565544
135587170,2,68,6,1,2,3,3,0,1.61383462,0.657025874,-0.124715529,0.443195403
135587290,2,53,4,1,2,6,3,0,-0.748786151,1.180743814,-1.019021153,-1.215266705
135588170,1,41,3,1,2,6,3,0,-0.709537685,-0.412617445,1.026031137,0.226167426
135588290,1,47,4,1,4,1,5,0,-0.715461612,-0.347808361,-0.323983341,0.218486622
135590130,1,43,3,1,4,5,1,0, , ,1.022805572,0.688277006
135590170,2,35,3,1,2,1,1,0,1.600667834,1.940221667,2.235462904,0.497291476
135591170,1,20,1,1,4,1,5,0, ,0.036795486,1.276581407,-0.259906471
135592090,1,16,1,1,2,1,3,1,-1.638454914, ,-1.480330229,-0.200880513
135593010,1,75,7,1,1,1,3,0,-0.472827107,0.162938997,0.126249671,-0.722016037
135594050,1,43,3,1,1,8,3,0, ,-0.743908882,-0.073578373,-0.476934433
135596050,1,21,1,2,3,7,2,0,-0.771358013, ,-0.073578373,-0.449466109
135597130,1,33,2,1,2,1,2,0,-0.160062447,-0.830791533,-0.323983341,0.016147472
135598010,2,79,7,1,1,5,1,0,0.44206959,-0.197590515,-0.323983341,2.544001341
135598250,1,47,4,1,5,5,4,0,0.417908609,-0.417781204,-0.830829322,1.017754674
135599130,2,40,3,1,4,1,4,0,0.095738873, ,-0.825353563,1.301658154
135599250,2,60,5,1,1,1,4,1,0.436145663, , , 
135600010,2,32,2,1,2,3,2,1,1.02511096, ,-1.269426107,0.491205364
135600130,1,35,3,1,4,1,3,1,1.286594629,0.675160289, ,-0.476934433
135600170,2,62,5,1,1,5,2,0,0.456544966,0.765561223,0.310531408,0.947630942
135600290,2,42,3,1,1,1,1,0,0.997468829,0.048148412,-1.229925275, 
135601050,2,57,5,1,4,1,5,0,0.721509755,1.277782559,-0.323983341,0.303299159
135603090,2,51,4,1,4,1,4,0, , ,1.285407066,-0.703406334
135603130,1,60,5,1,4,3,5,0,-0.178631023,0.382431328,0.168561131,-0.736873686
135603210,2,47,4,1,2,3,5,0,0.712104678,-0.318570256,-0.568788171,-0.449466109
135603250,1,27,2,1,4,1,4,0,-1.339923978, ,-0.323983341,-0.162314445
135603290,2,52,4,1,1,5,2,1,-0.449188262, ,-0.124715529,2.197654963
135604170,1,19,1,1,3,4,3,0,-0.154992163, ,3.370665789,1.378014088
135605130,2,48,4,1,2,2,2,0,0.419497728,0.16431281,0.817937613,0.524503887
135606170,2,67,6,1,4,1,3,0,-0.467756838,-0.679099798,-0.323983341,-0.48988235
135606210,1,50,4,1,5,1,5,0,0.419497728, ,1.074503064,-1.00174284
135607010,1,40,3,1,4,4,5,0,0.712104678, , ,-0.725520074
135607090,1,64,5,1,3,4,3,0,-0.472827107,-0.414235115,0.074552298, 
135607210,2,21,1,1,4,5,3,1, , ,-0.323983341,1.172756195
135607290,2,64,5,1,4,3,5,1,-0.188316658, ,-0.574948549,-0.736873686
135609010,2,48,4,1,2,5, ,0,2.178919554,2.048230648,2.86817503,0.776593506
135609050,2,22,1,1,4,3, ,0,1.599359274,-0.704648018,3.118580103,0.204616398
135609090,1,69,6,1,1,5, ,0,0.988063693,-0.706720173,1.466878295,0.229671434
135610010,1,47,4,5,4,2, ,0, , ,-0.822003663,0.205794603
135610050,1,29,2,1,1,6, ,0,-0.788005948, ,2.980395555,0.191105783
135610130,1,22,1,1,3,2, ,0,1.040478945,-0.168352425,0.13172549,1.783555269
135610170,2,35,3,1,4,1, ,0,1.288183689, ,0.792862535,1.006401062
135610210,1,56,5,1,4,1, ,0, , ,-0.113079309,-0.788218856
135610330,1,67,6,1,5,4, ,0,-0.135901451,-0.044281084,-1.312297821,-0.287287295
135611210,2,34,2,1,4,1, ,0,-0.445426553, ,-1.281062365,1.807432055
135612050,1,20,1,1,3,5,1,0, , ,-1.238190651,-0.504571557
135612170,2,61,5,1,2,2,2,0,0.69787091,0.807769954,-1.281062365,-0.950397611
135613050,2,57,5,1,1,5,2,0, , ,0.086188518,-1.00174284
135613130,1,48,4,1,3,5,4,0,1.90296042,0.699134469,0.575362265,0.242619738
135613170,2,53,4,1,2,5,2,1,-1.060483813,-0.499643862,-0.785852611,-0.990557969
135615130,2,27,2,1,2,5, ,0,0.693867624,0.692596912,0.539232075,0.912985742
135615170,2,70,6,1,4,1, ,1,0.097327992,0.16431281,-0.611659825,-0.753157198
135615290,1,62,5,1,4,1, ,0,0.124970131,-0.015143103,-0.113079309,-1.215266705
135617170,1,28,2,1,4,1, ,0,0.381102979,0.308197737,0.604368269,0.99011749
135618290,2,33,2,1,1,6, ,0, , ,1.273770809,-0.990557969
135619010,1,41,3,1,4,1, ,0,-0.445184976, ,-0.335619569,0.542550504
135619090,2,25,2,1,4,2, ,0,-0.747197032,0.24318397,0.09782473,0.719418168
135619130,2,54,4,1,3,5, ,0,0.988063693,0.493986547,1.681153059,1.693644047
135619170,2,32,2,1,2,5, ,0, ,-0.499643862,-0.782481849,1.868177295
135621130,1,54,4,1,4,1,5,0,-1.050798178,-0.829317629,-1.272236705,-1.215266705
135621210,2,21,1,1,1,5,3,1,0.451755226, ,1.54463768,-1.215266705
135623090,1,59,5,1,3,5,1,1, , ,-0.375680745, 
135623210,2,33,2,1,2,5,1,0,0.143538713,0.014094984,0.573132813,1.972946167
135624090,2,86,7,1,1,5,4,0,0.997990906,2.180768013,1.298285723,-0.560006022
135624210,1,36,3,1,1,1,1,0,0.988063693, ,0.587558687,-0.263410479
135625010,2,58,5,1,2,1,3,0,1.627001405, ,0.832508743,-1.215266705
135625050,2,52,4,1,4,5,1,0,-1.339923978, ,0.362228781,0.99011749
135625210,2,47,4,1,5,5,2,1,-0.160062447,0.860949099,-0.324543566,-0.046551306
135625290,1,63,5,4,4,1,3,0,0.399340034, ,-0.113079309,-0.038701702
135626010,1,61,5,1,3,3,3,0,2.178919554,0.7413432,1.116814494,0.710646629
135626090,2,65,6,1,1,5,1,0,-0.183701307,0.048292167,0.367268741,0.462061018
135626130,2,49,4,4,4,1,2,0,-0.538128555,-1.696904659,0.12849997,0.310979933
135626170,2,80,7,1,2,2,1,0,1.286594629, ,0.578733027,0.986613452
135626250,1,60,5,1,1,5,1,0, ,0.096512221, ,1.017754674
135627010,1,66,6,1,1,5,1,0,0.988063693,-0.496652365,-1.124666214,-0.788218856
135627050,2,31,2,1,5,5,2,0, ,-0.08456137,-0.323983341,0.596602678
135628210,1,52,4,1,3,4,2,0,-1.339923978,-1.491756678,-1.722469687,0.00496266
135628290,1,62,5,1,4,1,4,1,-0.747197032,-0.858555675,-0.323983341,0.528007925
135629010,1,62,5,1,4,1,5,0,1.015705824,-0.183528453,-0.828724265,-1.215266705
135629050,2,62,5,1,4,2,3,0,-1.023156047,-1.485323668,-1.722469687,0.310979933
135629090,1,70,6,1,4,1,5,0,0.982993424,0.561887264,-0.133541226,0.699461818
135629170,1,63,5,1,3,1,5,0, , ,0.337153733,-0.753157198
135629210,1,69,6,1,4,1,4,0, , ,-0.323983341,-0.476934433
135629250,1,40,3,1,3,4,3,0,-0.462074488, ,1.806252122,0.229671434
135629290,2,27,2,1,4,1,3,0, , ,-0.523251176,-0.263410479
135630010,1,43,3,1,3,1,2,1,0.73119539,0.103222251,-1.036257625,-0.425589293
135630090,1,68,6,1,1,4,3,1,0.44206959,1.094780564,-0.124715529,0.454380214
135630170,2,20,1,1,2,1,2,0,0.44206959,0.343768716,1.026176333,1.73204124
135630210,1,80,7,1,1,5,1,0,0.419497728,0.343768716, ,1.231109738
135630290,2,34,2,1,2,4,4,1,0.422978878, ,-0.574948549,-0.950397611
135631210,1,80,7,1,1,5,2,0, , ,-0.323983341,-0.725520074
135633130,2,62,5,1,4,2,4,0,1.590195775,0.014094984,0.772400618,0.811911464
135633170,2,35,3,1,1,2,1,0,0.419497728, ,1.361619234,0.249875441
135633250,2,23,1,1,3,5,3,0,-0.472827107,-0.1992082,0.385501206,1.037958622
135633290,1,34,2,1,3,1,4,1,0.69787091, ,-0.323983341,-1.215266705
135634010,2,46,4,1,4,2,5,0,0.129063368, ,-0.574948549,0.034757201
135634170,2,47,4,1,4,4,2,0,1.627001405,1.243585348,-0.323983341,0.741531909
135634250,1,41,3,1,2,4,3,0,1.286594629,0.345386416,0.117423981,0.00496266
135634290,1,31,2,1,2,2,3,0,0.988063693,0.096512221,0.148099214, 
135635050,2,52,4,1,2,2,1,0,1.599359274,0.615343392,-0.594850242, 
135639170,1,22,1,4,2,4,1,0,-1.06988883,-0.614290714,-0.323983341,0.776593506
136001010,2,27,2,1,4,1,4,0, , ,-0.323983341,-1.215266705
136001050,1,20,1,1,2,5,3,1,0.712104678,0.405131847,-0.124715529,0.494540542
136001090,2,49,4,4,4,3,2,1, ,-0.528881967,-1.722469687, 
136001250,2,27,2,1,4,1,3,0,-0.482232183, ,0.308728784,-0.425589293
136002010,2,34,2,1,4,1,3,1,0.684462547,-0.264017284,1.294232726,0.040280592
136002090,2,45,4,5,2,3,5,0,0.419497728,0.669896364,2.472989321,-1.215266705
136002130,1,65,6,1,2,1,5,0,-1.339923978,-2.055816412,-0.557151914,-1.215266705
136002170,2,46,4,1,4,1,4,0, , ,-0.323983341,0.537283003
136002250,1,56,5,1,1,3,3,0,0.712104678, ,-0.323983341,-1.215266705
136003010,1,30,2,3,4,1,2,0,-1.354399323, ,-0.819753349,-0.460650921
136003090,1,41,3,1,4,5,3,1,-0.485713333,-1.181691885,0.663770914,0.905304968
136003130,1,40,3,3,3,1,3,0,-0.206273168,-0.264017284,-0.081843846,0.741531909
136003210,2,47,4,3,4,1,4,0,1.02162981,1.055974126,1.282181501,-1.215266705
136004010,2,60,5,1,1,2,3,1,-0.771358013,0.48902747,-0.323983341,1.507332563
136004050,2,74,6,1,1,5,2,1,-1.339923978,-0.858555675,-0.323983341,0.062394336
136004090,2,43,3,1,5,1,2,0,0.993987679,1.248544455,0.561496615, 
136004130,1,29,2,1,4,3,2,0, , ,-0.323983341,0.524503887
136004170,2,68,6,1,4,1,2,0,0.419497728, ,0.330993325,0.75271672
136004210,2,53,4,4,1,5,3,0, , ,-0.323983341,0.528007925
136004250,2,84,7,1,1,3,4,0, , ,0.086188518,0.528007925
136005010,1,37,3,1,4,3,3,0,0.395336747,-0.499643862,-0.164776683, 
136005050,2,42,3,1,4,1,4,0,1.599359274, ,0.616004527,1.192712545
136005090,2,66,6,1,4,1,5,0,-0.471237987,-0.081569873,0.578733027,0.47825703
136005130,1,48,4,3,4,1,5,1,-0.158473313, ,0.854773283,0.075342238
136005210,2,74,6,1,4,5,2,1,-1.05055654,-0.708337843,0.988904893, 
136005250,1,42,3,1,1,1,3,0,-2.221496105, ,-1.272796869,-1.215266705
136005290,1,29,2,1,4,1,5,0,-0.448666126,-0.769600868,-1.523201942,-1.215266705
136006010,2,45,4,1,4,1,5,1,-0.738033473, ,-0.113079309,-0.018914172
136006050,1,36,3,1,4,1,2,0,-1.349328995, ,-0.608289063,0.99011749
136006170,1,31,2,1,4,1,4,0, , ,0.618794143,-0.733369648
136006290,1,27,2,1,4,1,3,0,-1.06988883,-2.272460938,-1.722469687,0.186928988
136007050,1,40,3,3,4,1,3,0, , ,-0.323983341, 
136007090,1,62,5,1,1,5,3,1,0.708623528,1.295290589,1.319307804, 
136007130,2,24,1,1,1,5,4,0,-1.320833206,-1.213921428,-1.019021153,1.220180869
136007170,2,32,2,4,4,2,1,0,-0.126496375,-0.829317629,-0.774216354,-1.00174284
136007250,2,65,6,1,2,2,2,0,-0.453736395, ,-0.121344782, 
136007290,2,33,2,1,4,1,2,1, , ,2.205348015,0.83341819
136008010,1,52,4,4,4,6,1,0, , ,-1.477664948,0.012643457
136008050,1,35,3,3,4,8,2,0,-2.516304255,-1.795560956,-0.788517892,2.346153736
136008130,1,998,4,4,4,5,2,0,-1.339923978,-1.181341887,0.354950339,2.192241192
136008170,1,43,3,1,3,3,1,0,-0.771358013,-1.440195203,-1.472064734,-0.536129177
136008210,1,47,4,3,4,3,1,0,-1.339923978,-1.464269519,-0.985120416,1.149801254
136008250,2,34,2,1,4,2,2,0,0.119899854,0.014094984,2.011120081,0.237352237
136008290,1,22,1,3,3,5,1,0,-1.615882993,-1.217013001,-1.722469687,-0.011233375
136009010,1,46,4,1,4,3,2,0, ,-1.966832995,-0.568788171, 
136009050,1,46,4,2,4,1,1,0,0.419497728, ,1.074503064,0.012643457
136009090,2,35,3,1,2,5,2,1,0.133853078,0.578021467,1.316082239,1.181358933
136009130,1,76,7,3,1,5,3,0,-0.748786151, ,-0.574948549,2.626296997
136009170,2,24,1,1,4,5,3,1,0.382692099,2.127761364,1.396204591,2.7076056
136009250,2,45,4,4,4,1,3,1, ,-0.197590515,1.02014029,0.559565544
136009290,2,27,2,4,2,5,2,0,-2.218014956,-1.635541558,-1.722469687,1.561003923
136010010,2,34,2,3,4,1,3,1, , ,-0.323983341, 
136010050,2,33,2,1,4,1,2,0, , ,-0.323983341,-0.243622944
136010090,2,48,4,1,4,1,3,0, , ,0.578733027,0.218486622
136010130,2,54,4,1,4,1,2,0,-0.458071202,0.744334698,-0.113079309,0.792877018
136010170,2,43,3,1,4,1,2,1,-0.472827107,-0.141286612,0.137885898,0.443195403
136010210,2,40,3,3,3,4,1,0,-0.472827107,-0.499643862,0.6304304,0.310979933
136010250,2,39,3,1,1,6,1,1, , ,3.378931284,2.651914835
136010290,1,30,2,1,4,1,1,1, , ,0.086188518,1.017585874
136011010,2,42,3,4,3,2,1,0, , ,1.022805572,1.604230046
136011050,1,68,6,1,4,3,2,0,-0.738033473,-0.165360928,0.086188518,0.287103117
136011090,2,32,2,4,5,8,2,0, , ,-0.323983341, 
136011210,1,47,4,1,5,5,2,1, , ,-1.238190651,0.749043882
136011250,2,70,6,1,1,3,2,0, ,-0.347808361,-0.323983341,-0.777033985
136011290,1,38,3,3,2,1,1,1,-0.102335393,-0.318570256,1.231044412,1.474596739
136012050,2,67,6,1,4,1,3,1,-1.050798178, ,-0.113079309,0.012643457
136012090,2,33,2,1,4,2,3,0,-1.339923978,-0.679099798,-0.323983341,-0.966681123
136012130,2,49,4,1,2,5,2,0,0.143538713, ,-0.323983341,0.528007925
136012170,1,24,1,1,4,2,1,0, , ,-0.323983341,0.528007925
136012250,2,54,4,1,2,2,2,0,-0.154992163,-0.166978613,0.832363486,-0.998238802
136012290,1,33,2,3,2,6,1,0,-1.339923978,-0.528881967,-0.323983341,0.776593506
136013130,2,32,2,4,3,5,1,0,-1.339923978,-0.293255389,-0.312347144,0.719249308
136013210,2,90,7,1,5,1,4,0,-1.339923978,-0.858555675,-0.323983341,0.575849056
136013290,2,70,6,1,1,6,3,0,-1.339923978,-0.679099798,-0.323983341,0.31448397
136014010,1,48,4,1,4,1,1,0, , ,0.781226337,0.528007925
136014090,2,82,7,1,5,5,2,0,-1.339923978,-1.784385562,-1.722469687,-1.215266705
136014130,2,21,1,3,3,7,1,0,-1.339923978,-0.858555675,1.074503064,2.733223438
136014170,2,29,2,5,4,7,2,0,-1.063964963,-1.123420358,0.086188518,0.494540542
136014250,2,22,1,1,5,1,2,0,-1.339923978,-0.680717468,-0.323983341,2.088709354
136015010,2,30,2,1,3,1,2,0,2.178919554,1.800874114,0.09782473,1.017922997
136015050,2,61,5,4,4,5,1,1, , ,-0.323983341,2.468463898
136015090,2,39,3,1,4,1,3,1,0.399340034,-0.112181775,-0.608849287,1.765362024
136015170,1,40,3,1,4,1,2,0,0.69787091,-1.671212673,-0.301573575,1.17350924
136015210,1,43,3,4,4,7,2,0,-1.933717966, , ,1.867760777
136016050,2,35,3,4,4,4,1,0, , , , 
136016090,1,35,3,1,4,1,3,0, ,-1.515830994,-0.081843846,1.179764271
136016170,2,24,1,1,2,2,1,0,-0.472827107, ,-0.323983341,0.888436139
136016210,1,22,1,1,3,7,1,0,-1.339923978, ,0.382130474,0.012474648
136016250,1,42,3,1,1,5,1,1,0.418430746, ,0.578733027,0.446699411
136017170,2,25,2,4,4,2,1,1,-1.041393042,0.224058241,0.624269962,1.019180059
136018010,2,32,2,1,4,2,1,0, , ,-1.019021153,-0.539633214
136018050,2,32,2,1,4,1,2,0,-0.164155677, , ,-0.736873686
136018090,2,56,5,1,4,1,2,0,0.425702214,-0.293255389,0.945908844,-0.018914172
136018130,2,45,4,1,4,1,1,0,-1.06988883,-0.858555675,-0.563312352,-1.215266705
136018170,2,59,5,1,4,1,2,0,0.105666079,3.222790956,-0.574948549,-1.215266705
136018210,2,48,4,1,4,1,3,0,-0.737511396,0.114575177,0.131870717,-1.215266705
136018250,1,22,1,4,4,2,2,0,0.133853078,-0.107261874,1.091739416,-0.718095541
136018290,1,50,4,2,2,3,3,0,-0.487302452,-0.949056804,-1.019021153,-1.00174284
136019010,1,41,3,3,1,5,1,0, , ,-0.785852611,-1.215266705
136019050,2,48,4,4,3,1,1,0,-0.169225946,0.16431281,-0.113079309,1.420669436
136019090,2,36,3,1,3,2,1,0,-0.747197032, ,0.129060194,2.488310575
136019130,1,20,1,1,3,7,1,0, ,0.508048654,2.476360083,0.42699936
136019170,2,31,2,1,2,6,1,0,-0.196868077,-0.347808361,0.297092557,0.443195403
136019210,1,21,1,1,3,7,1,1, , ,0.168561131,1.101960182
136020010,2,80,7,1,2,1,4,0,-0.160062447,-0.197590515,-0.323983341,0.229671434
136020090,1,51,4,1,4,4,3,0,0.106733076,0.675060153,1.077313542,-1.215266705
136020130,1,59,5,1,3,4,2,0,0.466230601,-0.625643611,-1.278397083,1.923195243
136020170,1,17,1,1,2,1,5,1,-0.132420301,2.037260294,2.472989321,-1.215266705
136020210,1,73,6,1,3,1,4,0,1.001472116,0.170879081,-0.5238114,-0.536129177
136020250,1,47,4,1,4,2,3,0,-0.160062447,0.162795231,-0.620485544,0.691780984
136021090,1,33,2,1,2,5,1,0,0.745670736,0.1935509,0.655505419,2.392144442
136021130,1,48,4,1,4,3,3,0,-0.752267301,-0.165360928,-0.323983341,0.940622926
136021170,1,91,7,1,1,1,2,0,0.18086648, ,-0.170252502,-0.966681123
136021210,2,39,3,1,4,2,1,1,-0.472827107,-0.168352425,-0.574948549,1.547492862
136021290,2,60,5,1,1,5,3,0,1.301069975, ,0.330993325,0.203628987
136022010,2,76,7,1,4,1,1,0, ,-0.527264237,-0.113079309,0.524503887
136022050,1,67,6,1,4,1,5,0, ,-0.858555675,-0.323983341,-0.427352369
136022090,1,25,2,1,3,1,5,0,-0.177564025,0.711578846,1.584698915,0.528007925
136022130,2,18,1,1,4,5,5,0,0.973829925,-0.614290714,-0.794118047,1.354305983
136022170,1,35,3,1,4,1,4,0,0.745670736,0.556967318,-0.323983341,-1.00174284
136022210,1,50,4,1,1,5,4,0, , ,0.587434351,0.012643457
136022250,1,43,3,1,2,5,4,0,0.14815408,0.518304765,0.125689447,-0.232438132
136022290,1,44,3,1,3,1,2,1,-0.472827107,-1.038011551,-0.081843846,1.232872844
136023010,1,73,6,1,2,1,5,0,-1.041393042,0.380813658,-0.375680745,-0.488288075
136023050,2,88,7,1,1,5,2,0,-0.771358013, ,-0.323983341,-0.263579279
136023090,1,38,3,1,1,6,1,1, ,-0.528881967,-0.323983341,0.229671434
136023130,2,74,6,1,1,2,3,0,1.010635614, ,0.117423981,-0.235942155
136023170,2,51,4,1,3,5,1,0,1.286594629,0.249721557,0.541897357,-1.215266705
136023250,2,18,1,1,3,1,2,1,-1.339923978,-1.188229442,-0.785852611,0.535688698
136024010,1,64,5,1,3,1,4,0,0.399340034, ,-1.523201942,-0.438112497
136024050,2,21,1,1,4,7,3,0, , ,1.484674931,1.467172146
136024090,1,73,6,1,1,5,2,0, , ,0.117423981,-0.725520074
136024130,1,33,2,1,4,1,4,0,1.034796596,0.478096187,0.829698205,0.191105783
136024170,2,48,4,1,2,2,3,0,0.997468829, ,0.823537827,-0.528448403
136024250,1,57,5,1,3,3,4,0, ,0.007557398,0.129060194, 
136025010,2,33,2,1,4,1,3,0,0.40874511,0.338848829,-1.722469687,-0.714335263
136025050,1,36,3,1,4,3,3,0,-1.063964963, ,1.080538988,-0.046551306
136025090,1,60,5,1,3,4,3,0,-0.747197032,-0.496652365,0.778561056,0.229671434
136025170,2,85,7,1,1,5,1,0,-0.771358013, ,-0.819753349,0.443195403
136025210,2,56,5,5,1,7,1,0, , ,-0.113079309,1.491049051
136025250,1,62,5,1,1,5,2,1,1.002297521, ,2.302146435,1.662502885
136025290,2,50,4,1,2,1,2,0,0.69438976,1.007725358,2.789393187,0.450876206
136026010,2,52,4,1,2,2,1,0,0.432664514,1.398966908,2.241063118,2.960010767
136026050,1,38,3,1,2,4,1,1,0.997468829,1.62805593,2.466829062,1.235454917
136026090,1,60,5,1,4,2,1,0, ,0.886641085,-0.825353563,-0.725688875
136026130,2,75,7,1,4,1,3,0,-1.061550856, ,-0.817088068,-1.215266705
136026170,2,55,5,1,5,6,2,0,1.627001405,2.242408276,-1.523201942,1.868177295
136026250,1,54,4,1,4,5,1,0,1.31423676,0.880208075,-0.113079309, 
136026290,2,76,7,1,4,1,3,0, , ,-0.158616289,-1.215266705
136027010,2,59,5,1,1,5,1,0, , ,-0.563312352,0.929269254
136027050,2,30,2,1,1,5,2,1,1.27743113,2.162777424,1.233709693,1.571750522
136027090,2,45,4,1,1,2,1,0, , ,-0.124715529,0.287103117
136027130,2,22,1,1,4,2,4,0,-0.761952937, ,-0.574948549,0.012643457
136027170,1,41,3,1,2,5,4,0,1.599359274,0.970565379,0.117423981,-0.504571557
136027210,2,22,1,1,3,5,1,0,-0.515556693,0.014094984,-0.568788171,-0.35766688
136027290,1,30,2,1,3,1,4,0,-0.196868077,0.659026027,1.393975139,1.006401062
136028010,2,55,5,1,1,6,2,0,1.010635614,-0.168352425,-0.323983341,-1.215266705
136028050,2,21,1,1,5,2,5,0,0.143538713, ,0.581398308,-0.998238802
136028090,1,56,5,1,3,1,2,0, ,0.014094984,1.549250841,0.275918305
136028130,1,45,4,1,5,5,1,0,-0.472827107,-0.679099798,-0.323983341,0.218486622
136028170,1,34,2,1,5,4,1,1,2.178919554, ,2.965388536,0.912985742
136028250,2,74,6,1,1,5,1,0, , ,1.259344935,0.233760744
136028290,1,51,4,1,4,1,4,0,0.982993424, ,0.125689447,-0.488288075
136029090,2,26,2,1,1,1,1,1,-1.643002987,-1.249592543,1.234269857,1.767102957
136029210,2,53,4,1,2,5,1,0,-0.472827107,-0.197590515,-0.323983341,-0.302817702
136029250,1,32,2,1,4,1,5,1, , ,-0.323983341,0.513574958
136029290,2,86,7,1,1,1,3,0,1.90296042,2.469850779,1.575458169,1.535532832
136030010,2,51,4,1,4,1,2,0,-0.472827107,-0.198964342,-0.774216354,-1.215266705
136030050,2,64,5,1,1,5,1,1,-0.472827107,-0.679099798,1.105178237,0.025166668
136030090,2,46,4,1,1,5,1,0,0.419497728,0.675060153,0.160295665,-1.00174284
136030170,2,87,7,1,5,5,5,0,0.675299048,0.343768716,-0.081843846,-1.00174284
136030210,1,36,3,1,5,2,4,0,0.143538713,-0.347808361,-0.323983341,-0.950397611
