ID,Sex,Age,AgeGroup,EthnicGroup,Education,SES,DeprivationIndex,Victim,effectx,fairx,confx,antisocx
136902210,Female,71,6,White,,8,3,1,-0.122500447,0.5447858333935546,0.4608774164263621,0.35
136903010,Male,64,5,White,GCSE,1,5,0,-1.579928068,,,
136903050,Female,24,1,Black or Black British,University,2,4,0,-0.411989495,0.7272506537972183,0.1562962365346741,-0.01
136903090,Male,77,7,White,,3,5,0,-0.122500447,,,0.7
136903130,Female,34,2,White,ALevel,1,5,0,,,,1.22
136903170,Female,51,4,White,Other,2,4,1,,,0.3593503564624661,
136903210,Male,58,5,White,University,1,5,0,0.1769709821302773,0.3623210129898906,0.8365275382927774,-0.91
136903250,Male,39,3,White,University,1,4,0,0.4764424111947792,1.0313586878033247,1.2832466021339195,0.75
136903290,Female,22,1,White,ALevel,1,5,1,,,,0.41
136903330,Female,46,4,White,ALevel,1,5,0,-0.102535685,-0.408086006,0.3593503564624661,-0.51
136904010,Female,66,6,White,GCSE,2,5,0,0.7559490783216478,,-0.341186357,-0.02
136904050,Male,58,5,White,University,1,5,0,0.4564776492571459,-0.002608628,-0.808210833,0
136904090,Female,80,7,White,University,1,5,0,1.6244162226087036,0.8488938673996609,1.7807291959570102,1.22
136904130,Female,39,3,White,University,1,5,0,-0.382042352,-0.185073448,1.0700397762097382,1.22
136904210,Female,26,2,White,University,1,3,0,0.4964071731324128,-0.063430235,-1.041723071,-1.62
136904250,Female,49,4,White,University,1,4,0,-0.691496162,-0.408086006,1.3340101321158675,0.69
136904290,Female,22,1,White,University,5,4,0,0.4365128873195124,1.0009478844027142,1.7807291959570102,0.47
136904330,Male,58,5,White,ALevel,5,5,0,,0.5447858333935546,,1
136905050,Female,53,4,White,University,4,2,1,,,-1.356456957,-0.73
136905090,Male,28,2,White,University,4,4,0,-0.651566638,1.3354667218094312,-0.523935065,0.02
136905130,Female,29,2,White,,5,4,1,,,0.3593503564624661,0.75
136905170,Male,74,6,Asian or Asian British,University,1,3,0,,,-0.331033651,-0.3
136905210,Male,37,3,White,ALevel,2,1,1,-0.701478543,,0.3593503564624661,-1.51
136905250,Female,72,6,White,,4,1,0,,,0.1258381185455053,0.73
136906130,Male,51,4,White,University,1,2,0,0.1769709821302773,,-0.290422827,-1.21
136907010,Male,43,3,White,University,1,5,0,,,0.613168006,1.22
136907090,Male,35,3,Chinese or other,University,1,5,0,-0.411989495,,-0.036605177,
136907130,Female,56,5,White,University,1,4,0,,0.8793046708002716,0.3593503564624661,
136907170,Female,50,4,White,GCSE,5,4,0,,,,0.75
136907210,Male,32,2,White,University,1,3,0,0.1669886011614606,,0.3593503564624661,-0.48
136907250,Female,71,6,White,,5,3,0,0.4564776492571459,,0.613168006,-1.66
136907290,Female,54,4,White,GCSE,1,2,0,-1.260491877,-1.918489242,-0.067063295,-0.23
136908050,Male,78,7,White,University,1,5,0,-0.142465209,0.7272506537972183,-0.087368707,0.31
136908090,Female,24,1,White,,8,5,0,,-0.458770679,0.044616471,1.22
136908130,Female,53,4,White,GCSE,3,3,0,1.0654028883549664,,,1
136908170,Female,53,4,White,GCSE,5,3,0,-1.889381878,-1.553559601,0.3593503564624661,-0.88
136908210,Male,86,7,White,ALevel,1,4,1,1.6643457464839702,0.3623210129898906,0.3999611804480245,1
136908250,Male,44,3,White,University,1,4,0,,1.2340973771407289,1.3340101321158675,0.52
136908290,Female,31,2,White,GCSE,1,3,0,-0.411989495,-0.154662645,-0.036605177,-0.51
136908330,Female,31,2,White,University,3,1,0,,,,
136909010,Female,75,7,White,GCSE,1,5,0,-0.421971876,-1.158219157,,0.25
136909050,Female,86,7,White,Other,2,5,0,-0.741408067,-0.681783237,0.3593503564624661,1.22
136909130,Female,35,3,White,University,7,2,0,1.0454381264173331,,,
136909170,Female,35,3,White,University,1,4,0,,,-0.300575533,0.53
136909210,Male,66,6,White,,1,4,0,-0.402007114,-0.002608628,0.3593503564624661,-1.32
136909250,Female,35,3,White,University,1,5,0,1.3449095554818349,0.8488938673996609,0.3593503564624661,0.69
136909290,Female,65,6,White,University,3,5,0,-1.280456639,-1.746161356,0.3593503564624661,0.46
136910010,Female,92,7,White,,5,5,0,-1.000949972,,,
136910090,Male,73,6,White,ALevel,5,2,0,-0.691496162,-0.266168924,-1.265082603,1
136910130,Male,68,6,White,,4,4,0,,,,1.22
136910170,Female,77,7,White,GCSE,2,4,0,-1.29043902,,-1.001112247,0.94
136910210,Female,44,3,White,University,5,2,0,-1.320386163,-1.431916388,1.5370642520436597,1.22
136911050,Female,46,4,White,ALevel,2,4,0,,,0.1461435305382845,-0.03
136911090,Female,27,2,White,University,5,1,1,,,-0.798058127,
136911170,Male,59,5,White,,6,1,0,,,1.2832466021339195,0.74
136911210,Female,36,3,Asian or Asian British,GCSE,3,1,0,,,-1.508747547,
136912010,Female,33,2,White,University,2,5,0,-0.6715314,,-0.757447303,-0.53
136912050,Female,67,6,White,Other,3,5,0,,,-0.290422827,0.26
136912130,Male,57,5,White,University,5,5,1,-0.132482828,,-1.671190843,-1.24
136912250,Female,55,5,White,University,1,4,0,-0.122500447,0.2001300615199672,0.3999611804480245,1.22
136912290,Male,78,7,White,,3,4,0,-1.310403782,,1.1106506001952965,0.26
136913010,Male,63,5,White,ALevel,1,3,0,-0.132482828,0.8488938673996609,1.5776750760292182,-0.44
136913050,Male,33,2,Asian or Asian British,Other,2,3,0,1.3548919364506518,,0.8162221262999981,-0.03
136913130,Female,74,6,White,,3,1,0,,,0.1461435305382845,-1.39
136913170,Female,42,3,White,GCSE,1,2,0,-0.701478543,0.6867029159297375,,-1.44
136913210,Female,73,6,White,GCSE,2,4,0,-1.000949972,,-0.056910589,
136913290,Male,67,6,White,University,1,3,0,0.2368652679431777,0.1697192581193566,-0.056910589,0.24
136914010,Male,42,3,White,ALevel,4,2,0,-1.020914734,-1.614381208,-0.341186357,0.54
136914050,Female,66,6,White,,1,4,1,-0.411989495,,-0.798058127,1.22
136914090,Male,40,3,White,University,1,3,1,-0.741408067,-1.442053322,0.8365275382927774,0.21
136914210,Female,63,5,White,GCSE,1,3,0,0.4764424111947792,0.1798561925862268,-0.290422827,-0.67
136914290,Male,66,6,White,Other,3,4,0,,-2.303692752,-0.950348717,-1.95
136915010,Female,57,5,White,University,5,5,1,-1.579928068,,-3.691579336,-2.65
136915090,Female,86,7,White,,4,3,0,,,-0.056910589,-0.01
136915130,Male,44,3,White,ALevel,5,5,0,,,0.1156854125491157,-0.31
136915170,Female,65,6,White,,1,4,0,,-1.442053322,0.613168006,-2.06
136915210,Female,92,7,White,,5,2,1,1.3449095554818349,0.6968398503966078,0.3593503564624661,
136915250,Female,51,4,White,University,2,5,0,2.5328128907710257,2.308612430628972,1.7807291959570102,0.21
136915290,Female,58,5,White,,4,5,0,,-2.922045754,-3.386998156,0.42
136916010,Female,18,1,White,ALevel,2,1,0,-0.132482828,1.1225910980051568,-0.097521413,-1.97
136916050,Male,41,3,White,GCSE,5,1,0,1.0654028883549664,0.2305408649205778,,-1.45
136916130,Female,62,5,White,,5,2,1,,-2.060406325,,-1.43
136916250,Male,28,2,White,GCSE,6,2,1,-0.701478543,1.365877525210042,-1.062028483,-1.21
136916290,Male,68,6,White,ALevel,3,1,0,-0.402007114,0.2508147338543183,0.2172124725130117,-0.21
136917010,Female,25,2,White,GCSE,5,1,1,-0.411989495,-1.310273174,-1.793023315,-0.45
136917090,Female,40,3,White,ALevel,4,4,0,0.4764424111947792,,0.1562962365346741,0.45
136917130,Male,81,7,White,,5,5,0,-0.990967591,,0.9380545982566734,0.49
136917170,Female,31,2,Black or Black British,University,3,1,1,-0.392024733,-0.367538269,-0.595004007,-1.38
136917250,Male,52,4,White,GCSE,6,1,0,1.3748566983882853,1.4571099354118735,1.7807291959570102,-1.45
136918010,Male,55,5,White,ALevel,4,4,0,,,,-0.02
136918050,Female,52,4,White,University,1,5,0,-0.431954257,0.473827292,0.3695030624588558,0.24
136918090,Male,48,4,White,University,1,5,0,0.1570062201926439,1.0313586878033247,1.3746209561014262,1.22
136918130,Female,45,4,White,University,3,3,0,,,,0.92
136918210,Female,50,4,White,University,1,4,0,-0.112518066,,-0.097521413,0.24
136918250,Male,45,4,White,University,5,4,0,-0.431954257,-0.002608628,0.1055327065527261,0.74
136918290,Male,27,2,White,ALevel,5,4,0,0.7659314592904646,0.5143750299929439,1.7807291959570102,1.22
136919130,Male,36,3,White,Other,4,1,0,2.822301938866711,,0.3593503564624661,-0.96
136919170,Female,48,4,White,GCSE,1,2,0,-1.020914734,,-1.051875777,-0.66
136919250,Female,36,3,Asian or Asian British,Other,3,2,0,1.6643457464839702,1.6193008868817973,1.7807291959570102,0.51
136919290,Female,50,4,White,ALevel,5,2,0,,,-0.808210833,-1.63
136920010,Female,39,3,White,University,1,5,1,-0.990967591,-0.408086006,-1.051875777,-0.17
136920090,Male,54,4,White,University,1,5,0,,,-0.513782359,1
